HDF,datetime,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTEM
FUELHH,2022-06-23 19:30:00,17216,0,611,5675,2353,1012,616,48,804,90,96,750,0,1280,0
FUELHH,2022-06-23 20:00:00,17829,0,749,5677,2363,700,429,48,737,0,124,648,6,1277,0
FUELHH,2022-06-23 20:30:00,18202,0,733,5677,2172,348,406,45,689,0,50,648,0,1276,0
FUELHH,2022-06-23 21:00:00,18158,0,736,5681,2219,64,390,0,550,0,120,752,0,1342,0
FUELHH,2022-06-23 21:30:00,17562,0,719,5678,2392,88,376,1,502,0,116,686,0,1482,0
FUELHH,2022-06-23 22:00:00,18044,0,421,5675,2582,94,317,1,453,0,180,104,0,1606,0
FUELHH,2022-06-23 22:30:00,17550,0,67,5681,2677,0,316,1,393,0,72,104,0,1624,0
FUELHH,2022-06-23 23:00:00,16809,0,0,5681,2525,0,231,1,157,0,0,0,0,1633,0
FUELHH,2022-06-23 23:30:00,15890,0,0,5684,2306,0,212,2,171,0,0,0,0,1626,0
FUELHH,2022-06-24 00:00:00,15541,0,0,5685,2302,0,169,1,176,0,0,0,0,1584,0
FUELHH,2022-06-24 00:30:00,15266,0,0,5683,2066,0,134,1,149,0,0,0,0,1632,0
FUELHH,2022-06-24 01:00:00,15977,0,0,5684,1802,0,71,1,147,0,0,0,0,1497,0
FUELHH,2022-06-24 01:30:00,15965,0,0,5688,1834,0,72,1,141,0,0,0,0,1506,0
FUELHH,2022-06-24 02:00:00,16107,0,0,5685,1980,0,198,1,361,0,0,0,0,1564,0
FUELHH,2022-06-24 02:30:00,15881,0,0,5690,2207,0,271,1,460,0,0,0,0,1491,0
FUELHH,2022-06-24 03:00:00,15945,0,0,5680,2258,0,124,2,402,0,0,0,0,1486,0
FUELHH,2022-06-24 03:30:00,16185,0,0,5678,2024,0,55,2,352,0,0,0,0,1553,0
FUELHH,2022-06-24 04:00:00,16351,0,0,5682,1980,0,229,1,191,0,0,0,0,1640,0
FUELHH,2022-06-24 04:30:00,16187,0,0,5683,1976,0,239,1,138,0,0,0,0,1640,0
FUELHH,2022-06-24 05:00:00,15502,0,0,5679,2190,0,208,1,136,0,0,0,0,1612,0
FUELHH,2022-06-24 05:30:00,15658,0,3,5674,2269,0,175,1,187,0,0,0,0,1595,0
FUELHH,2022-06-24 06:00:00,15735,0,154,5683,2493,0,282,1,293,0,0,0,0,1583,0
FUELHH,2022-06-24 06:30:00,16188,0,229,5681,2794,0,296,1,438,0,0,0,0,1643,0
FUELHH,2022-06-24 07:00:00,15965,0,229,5680,2938,210,483,46,573,0,0,0,0,1492,0
FUELHH,2022-06-24 07:30:00,16504,0,229,5676,2856,980,520,46,531,0,0,0,0,1520,0
FUELHH,2022-06-24 08:00:00,17292,0,239,5677,2820,824,547,47,548,0,0,146,0,1638,0
FUELHH,2022-06-24 08:30:00,17461,0,231,5679,2750,974,544,46,473,0,0,150,0,1614,0
FUELHH,2022-06-24 09:00:00,17576,0,235,5674,2769,754,515,46,408,0,0,264,0,1607,0
FUELHH,2022-06-24 09:30:00,17217,0,229,5688,3085,568,500,47,619,0,0,266,0,1483,0
FUELHH,2022-06-24 10:00:00,16889,0,235,5683,3235,246,456,47,535,0,0,442,0,1393,0
FUELHH,2022-06-24 10:30:00,16773,0,229,5685,3370,270,440,47,471,0,0,450,0,1419,0
FUELHH,2022-06-24 11:00:00,16781,0,229,5682,3442,0,396,46,391,0,0,434,58,1396,0
FUELHH,2022-06-24 11:30:00,16830,0,179,5685,3597,16,389,3,327,0,0,434,82,1387,0
FUELHH,2022-06-24 12:00:00,17018,0,0,5683,3677,0,271,0,314,0,44,574,100,1390,0
FUELHH,2022-06-24 12:30:00,16705,0,0,5681,4054,18,265,1,313,0,50,526,102,1385,0
FUELHH,2022-06-24 13:00:00,16455,0,0,5681,4270,32,243,0,233,0,90,0,102,1378,0
FUELHH,2022-06-24 13:30:00,15889,0,0,5675,4490,0,225,1,193,0,102,0,104,1380,0
FUELHH,2022-06-24 14:00:00,16152,0,0,5679,4630,6,199,1,194,136,102,0,144,1387,0
FUELHH,2022-06-24 14:30:00,16349,0,0,5670,4227,74,175,1,215,128,102,0,42,1380,0
FUELHH,2022-06-24 15:00:00,16497,0,0,5677,3862,0,175,2,272,0,164,0,0,1382,0
FUELHH,2022-06-24 15:30:00,16630,0,0,5664,3579,98,190,1,291,0,248,0,64,1464,0
FUELHH,2022-06-24 16:00:00,17219,0,0,5670,3614,162,271,1,291,0,248,232,104,1499,0
FUELHH,2022-06-24 16:30:00,17219,0,0,5667,3945,96,305,1,546,0,248,228,202,1613,0
FUELHH,2022-06-24 17:00:00,17238,0,0,5667,3975,572,336,1,678,0,248,186,120,1512,0
FUELHH,2022-06-24 17:30:00,17277,0,0,5670,3809,810,343,1,753,0,248,186,216,1538,0
FUELHH,2022-06-24 18:00:00,17509,0,0,5678,4054,264,375,1,764,0,248,104,254,1522,0
FUELHH,2022-06-24 18:30:00,17034,0,0,5673,4300,262,376,1,690,0,248,104,184,1586,0
FUELHH,2022-06-24 19:00:00,16713,0,0,5683,4715,0,390,0,372,0,248,0,234,1451,0
FUELHH,2022-06-24 19:30:00,16574,0,0,5682,5349,10,368,0,254,0,248,0,114,1468,0
FUELHH,2022-06-24 20:00:00,16341,0,0,5681,6281,12,272,0,166,0,248,0,84,1391,0
FUELHH,2022-06-24 20:30:00,15220,0,0,5677,7320,16,272,0,160,0,248,0,92,1150,0
FUELHH,2022-06-24 21:00:00,14558,0,0,5679,8170,18,272,0,151,0,248,0,14,1007,0
FUELHH,2022-06-24 21:30:00,13414,0,0,5679,9013,0,265,0,148,0,204,0,0,904,0
FUELHH,2022-06-24 22:00:00,12786,0,0,5678,9207,32,248,0,145,0,246,0,0,886,0
FUELHH,2022-06-24 22:30:00,11116,0,0,5681,9615,0,247,0,134,0,180,0,0,902,0
FUELHH,2022-06-24 23:00:00,9600,0,0,5675,9648,160,231,0,146,0,212,0,72,906,0
FUELHH,2022-06-24 23:30:00,8275,0,0,5679,9930,18,229,1,139,0,246,0,212,905,0
FUELHH,2022-06-25 00:00:00,7191,0,0,5684,10145,14,170,0,133,0,246,0,196,901,0
FUELHH,2022-06-25 00:30:00,6310,0,0,5681,10522,0,166,0,139,0,246,0,182,885,0
FUELHH,2022-06-25 01:00:00,5860,0,0,5688,10562,0,145,0,118,0,244,0,280,890,0
FUELHH,2022-06-25 01:30:00,5327,0,0,5688,11191,0,145,0,112,0,244,0,170,874,0
FUELHH,2022-06-25 02:00:00,4831,0,0,5691,11452,0,111,0,122,0,244,0,234,880,0
FUELHH,2022-06-25 02:30:00,4331,0,0,5692,11896,0,87,0,111,0,246,0,130,765,0
FUELHH,2022-06-25 03:00:00,4198,0,0,5688,12333,0,69,0,112,0,246,0,182,649,0
FUELHH,2022-06-25 03:30:00,4140,0,0,5687,12468,0,66,0,110,0,246,0,116,562,0
FUELHH,2022-06-25 04:00:00,4042,0,0,5688,12528,0,65,0,119,0,246,0,170,540,0
FUELHH,2022-06-25 04:30:00,4049,0,0,5683,12362,0,65,0,111,0,246,0,110,548,0
FUELHH,2022-06-25 05:00:00,4120,0,0,5683,12133,0,64,0,123,0,246,0,150,547,0
FUELHH,2022-06-25 05:30:00,4436,0,0,5684,11854,0,70,0,125,0,246,0,286,568,0
FUELHH,2022-06-25 06:00:00,5261,0,0,5685,11554,0,199,0,118,0,246,0,370,752,0
FUELHH,2022-06-25 06:30:00,5200,0,0,5688,11303,0,228,0,120,0,238,0,434,845,0
FUELHH,2022-06-25 07:00:00,5646,0,0,5685,10828,0,253,0,117,0,128,0,290,867,0
FUELHH,2022-06-25 07:30:00,6323,0,0,5692,10597,0,254,0,118,0,222,0,316,887,0
FUELHH,2022-06-25 08:00:00,7126,0,0,5685,9943,0,254,0,125,0,246,0,464,894,0
FUELHH,2022-06-25 08:30:00,7554,0,0,5684,9754,0,243,0,146,0,238,0,494,758,0
FUELHH,2022-06-25 09:00:00,7055,0,0,5680,9333,0,206,0,176,0,136,0,352,537,0
FUELHH,2022-06-25 09:30:00,7385,0,0,5680,9122,14,201,0,176,0,224,0,220,538,0
FUELHH,2022-06-25 10:00:00,7348,0,0,5683,9113,0,167,0,163,0,248,0,208,587,0
FUELHH,2022-06-25 10:30:00,6794,0,0,5684,9132,0,153,0,103,0,248,0,254,618,0
FUELHH,2022-06-25 11:00:00,6182,0,0,5687,9320,0,123,0,100,0,174,0,198,645,0
FUELHH,2022-06-25 11:30:00,6217,0,0,5685,9095,46,120,0,101,0,60,0,230,640,0
FUELHH,2022-06-25 12:00:00,6441,0,0,5689,8905,0,98,0,110,0,172,0,346,632,0
FUELHH,2022-06-25 12:30:00,6385,0,0,5688,9055,0,97,0,111,0,82,0,282,550,0
FUELHH,2022-06-25 13:00:00,6236,0,0,5686,9048,142,95,0,112,0,14,0,388,543,0
FUELHH,2022-06-25 13:30:00,5934,0,0,5687,9302,0,79,0,112,0,14,0,358,575,0
FUELHH,2022-06-25 14:00:00,5355,0,0,5684,9622,0,73,0,111,0,0,0,474,545,0
FUELHH,2022-06-25 14:30:00,4711,0,0,5683,10023,0,72,0,100,0,26,0,504,534,0
FUELHH,2022-06-25 15:00:00,4809,0,0,5686,10293,0,86,1,100,0,16,0,504,540,0
FUELHH,2022-06-25 15:30:00,5335,0,0,5687,10007,0,94,3,102,0,82,0,504,539,0
FUELHH,2022-06-25 16:00:00,5830,0,0,5689,9920,0,143,0,109,0,18,0,504,656,0
FUELHH,2022-06-25 16:30:00,6330,0,0,5682,10395,74,140,0,109,0,42,0,478,696,0
FUELHH,2022-06-25 17:00:00,7771,0,0,5686,9954,344,185,0,110,0,194,0,504,647,0
FUELHH,2022-06-25 17:30:00,8660,0,0,5688,10014,0,205,1,110,0,226,0,504,664,0
FUELHH,2022-06-25 18:00:00,8803,0,0,5686,9707,434,231,1,111,0,174,0,504,701,0
FUELHH,2022-06-25 18:30:00,9004,0,0,5695,9757,152,231,1,118,0,244,0,504,890,0
FUELHH,2022-06-25 19:00:00,8912,0,0,5689,10020,278,236,0,203,0,248,0,504,897,0
FUELHH,2022-06-25 19:30:00,8896,0,0,5689,10452,356,239,0,173,0,246,0,504,871,0
FUELHH,2022-06-25 20:00:00,9186,0,0,5688,10493,14,239,0,167,0,246,0,504,906,0
FUELHH,2022-06-25 20:30:00,9313,0,0,5691,10158,0,229,0,129,0,246,0,504,903,0
FUELHH,2022-06-25 21:00:00,9540,0,0,5682,9921,0,208,0,148,0,246,0,504,908,0
FUELHH,2022-06-25 21:30:00,9445,0,0,5678,10027,0,208,0,140,0,248,0,504,910,0
FUELHH,2022-06-25 22:00:00,9202,0,0,5698,10287,96,208,0,193,0,248,0,496,909,0
FUELHH,2022-06-25 22:30:00,8850,0,0,5702,10210,0,203,0,181,0,248,0,368,909,0
FUELHH,2022-06-25 23:00:00,7049,0,0,5695,10677,242,208,0,153,0,248,0,352,904,0
FUELHH,2022-06-25 23:30:00,6311,0,0,5647,10649,0,225,0,168,0,248,0,484,774,0
FUELHH,2022-06-26 00:00:00,6799,0,0,5092,10535,4,166,0,154,0,248,0,504,849,0
FUELHH,2022-06-26 00:30:00,6294,0,0,5057,10497,0,160,0,139,0,248,0,504,888,0
FUELHH,2022-06-26 01:00:00,6108,0,0,5049,10521,90,148,0,129,0,248,0,504,825,0
FUELHH,2022-06-26 01:30:00,6042,0,0,5053,10413,80,146,0,115,0,248,0,504,775,0
FUELHH,2022-06-26 02:00:00,5699,0,0,5056,10710,14,131,0,114,0,246,0,504,772,0
FUELHH,2022-06-26 02:30:00,5531,0,0,5057,10768,0,128,0,110,0,246,0,504,656,0
FUELHH,2022-06-26 03:00:00,5406,0,0,5053,10316,0,130,0,128,0,246,0,504,660,0
FUELHH,2022-06-26 03:30:00,5187,0,0,5060,10448,0,107,0,111,0,246,0,504,622,0
FUELHH,2022-06-26 04:00:00,5004,0,0,5066,10627,0,73,0,118,0,246,0,504,617,0
FUELHH,2022-06-26 04:30:00,4721,0,0,5067,10523,0,82,0,111,0,246,0,504,570,0
FUELHH,2022-06-26 05:00:00,5059,0,0,5056,10462,0,76,0,117,0,246,0,504,600,0
FUELHH,2022-06-26 05:30:00,5067,0,0,5058,10363,0,76,0,120,0,246,0,504,687,0
FUELHH,2022-06-26 06:00:00,5232,0,0,5059,10412,0,130,0,113,0,246,0,504,746,0
FUELHH,2022-06-26 06:30:00,5034,0,0,5056,10765,0,139,0,114,0,246,0,462,623,0
FUELHH,2022-06-26 07:00:00,4477,0,0,5059,10954,0,175,0,117,0,246,0,378,572,0
FUELHH,2022-06-26 07:30:00,4455,0,0,5059,10555,18,181,0,120,0,230,0,302,568,0
FUELHH,2022-06-26 08:00:00,4352,0,0,5059,10399,0,189,0,125,0,94,0,216,559,0
FUELHH,2022-06-26 08:30:00,4513,0,0,5058,10308,96,187,0,128,0,48,0,130,569,0
FUELHH,2022-06-26 09:00:00,4368,0,0,5057,10512,54,172,0,111,0,0,100,30,617,0
FUELHH,2022-06-26 09:30:00,4388,0,0,5056,10575,34,159,0,105,0,0,102,0,857,0
FUELHH,2022-06-26 10:00:00,4849,0,0,5055,10751,124,133,0,109,0,0,0,0,895,0
FUELHH,2022-06-26 10:30:00,4792,0,0,5053,10931,92,136,0,105,0,0,0,0,888,0
FUELHH,2022-06-26 11:00:00,3912,0,0,5054,11249,0,112,0,110,0,0,612,0,887,0
FUELHH,2022-06-26 11:30:00,3765,0,0,5057,11735,0,111,0,102,0,0,720,0,885,0
FUELHH,2022-06-26 12:00:00,4094,0,0,5051,11983,0,94,1,118,0,0,608,0,787,0
FUELHH,2022-06-26 12:30:00,4200,0,0,5057,12326,0,89,0,102,0,0,606,0,857,0
FUELHH,2022-06-26 13:00:00,4342,0,0,5056,12558,0,44,0,103,0,0,0,0,880,0
FUELHH,2022-06-26 13:30:00,4181,0,0,5058,12622,0,41,0,108,0,0,0,0,878,0
FUELHH,2022-06-26 14:00:00,4075,0,0,5057,12628,0,41,0,103,0,0,0,0,868,0
FUELHH,2022-06-26 14:30:00,4123,0,0,5059,12788,0,41,0,102,0,0,0,0,883,0
FUELHH,2022-06-26 15:00:00,4455,0,0,5056,12771,0,55,0,112,0,0,0,0,889,0
FUELHH,2022-06-26 15:30:00,4840,0,0,5055,12805,0,57,0,125,0,0,0,0,889,0
FUELHH,2022-06-26 16:00:00,5872,0,0,5061,12446,0,141,0,116,0,0,0,0,885,0
FUELHH,2022-06-26 16:30:00,6823,0,0,5057,12443,0,153,0,138,0,0,0,0,876,0
FUELHH,2022-06-26 17:00:00,7563,0,0,5057,12314,64,194,0,129,0,0,0,0,871,0
FUELHH,2022-06-26 17:30:00,8601,0,0,5062,11905,190,205,0,164,0,0,0,0,872,0
FUELHH,2022-06-26 18:00:00,8648,0,0,5061,11621,164,258,0,177,0,0,0,0,885,0
FUELHH,2022-06-26 18:30:00,8987,0,0,5063,11537,130,270,0,178,0,0,0,0,911,0
FUELHH,2022-06-26 19:00:00,9061,0,0,5057,11578,136,275,0,205,0,0,0,0,913,0
FUELHH,2022-06-26 19:30:00,9173,0,0,5059,11430,122,275,0,255,0,0,0,0,914,0
FUELHH,2022-06-26 20:00:00,9385,0,0,5060,11653,146,265,0,344,0,0,0,0,914,0
FUELHH,2022-06-26 20:30:00,9561,0,0,5063,11313,50,322,0,402,0,0,0,0,916,0
FUELHH,2022-06-26 21:00:00,9905,0,0,5059,11209,34,269,0,339,0,0,0,0,914,0
FUELHH,2022-06-26 21:30:00,10024,0,0,5062,11050,0,239,0,263,0,0,0,0,914,0
FUELHH,2022-06-26 22:00:00,10031,0,0,5064,10839,0,253,0,256,0,0,0,0,914,0
FUELHH,2022-06-26 22:30:00,9250,0,0,5064,10618,0,277,0,156,0,0,0,0,915,0
FUELHH,2022-06-26 23:00:00,9667,0,0,5063,10125,42,210,0,125,0,0,0,0,914,0
FUELHH,2022-06-26 23:30:00,9504,0,0,5067,9772,0,180,0,110,0,0,0,0,912,0
FUELHH,2022-06-27 00:00:00,9265,0,0,5067,9432,0,141,0,103,0,0,0,0,870,0
FUELHH,2022-06-27 00:30:00,9348,0,0,5064,8980,0,132,0,115,0,0,0,0,816,0
FUELHH,2022-06-27 01:00:00,9271,0,0,5067,8634,0,118,0,103,0,72,0,0,889,0
FUELHH,2022-06-27 01:30:00,9546,0,0,5066,8165,0,118,0,116,0,90,0,0,908,0
FUELHH,2022-06-27 02:00:00,9912,0,0,5065,7418,0,83,0,106,0,116,0,0,909,0
FUELHH,2022-06-27 02:30:00,9987,0,0,5066,7033,0,80,0,109,0,160,0,0,906,0
FUELHH,2022-06-27 03:00:00,10264,0,0,5064,6816,0,66,1,103,0,200,0,0,910,0
FUELHH,2022-06-27 03:30:00,10456,0,0,5065,6680,0,69,3,102,0,186,0,0,913,0
FUELHH,2022-06-27 04:00:00,10830,0,0,5058,6359,0,90,0,118,0,194,0,0,912,0
FUELHH,2022-06-27 04:30:00,11209,0,2,5059,5772,0,93,0,104,0,44,0,0,914,0
FUELHH,2022-06-27 05:00:00,11761,0,101,5058,5298,0,93,0,105,0,36,0,0,913,0
FUELHH,2022-06-27 05:30:00,12886,0,219,5058,4849,0,89,0,116,0,24,0,0,912,0
FUELHH,2022-06-27 06:00:00,13438,0,229,5061,4639,0,126,0,128,0,132,0,0,913,0
FUELHH,2022-06-27 06:30:00,14560,0,242,5061,4441,66,138,0,145,0,38,0,12,912,0
FUELHH,2022-06-27 07:00:00,14858,0,239,5062,4376,190,249,0,249,0,0,0,0,912,0
FUELHH,2022-06-27 07:30:00,15373,0,238,5064,4315,596,319,0,539,0,0,0,0,910,0
FUELHH,2022-06-27 08:00:00,15995,0,231,5065,4425,1300,403,1,645,0,0,414,0,908,0
FUELHH,2022-06-27 08:30:00,15594,0,235,5064,4626,1420,401,0,406,0,0,458,0,908,0
FUELHH,2022-06-27 09:00:00,16187,0,231,5066,4644,1136,482,0,320,60,0,0,0,910,0
FUELHH,2022-06-27 09:30:00,16181,0,234,5062,4547,1124,473,0,219,80,0,0,0,908,0
FUELHH,2022-06-27 10:00:00,16119,0,230,5066,4618,944,333,1,405,0,0,626,0,909,0
FUELHH,2022-06-27 10:30:00,15788,0,229,5061,4664,996,302,0,362,0,0,738,0,908,0
FUELHH,2022-06-27 11:00:00,16150,0,230,5069,4797,766,292,1,321,0,0,802,0,892,0
FUELHH,2022-06-27 11:30:00,15993,0,229,5071,4950,432,292,0,333,0,0,802,0,788,0
FUELHH,2022-06-27 12:00:00,15823,0,230,5051,5241,158,243,0,345,0,100,688,74,732,0
FUELHH,2022-06-27 12:30:00,15663,0,230,5046,5237,208,243,0,382,0,102,688,178,667,0
FUELHH,2022-06-27 13:00:00,16022,0,229,5043,5376,62,145,0,303,0,102,278,268,693,0
FUELHH,2022-06-27 13:30:00,15582,0,228,5047,5671,0,176,1,177,0,102,278,302,662,0
FUELHH,2022-06-27 14:00:00,15963,0,229,5054,5951,0,201,0,130,0,162,0,362,725,0
FUELHH,2022-06-27 14:30:00,15675,0,230,5051,6035,0,206,1,129,0,204,0,492,771,0
FUELHH,2022-06-27 15:00:00,15449,0,230,5052,6392,0,223,1,128,0,240,0,504,815,0
FUELHH,2022-06-27 15:30:00,15499,0,230,5049,6256,82,235,1,140,0,248,0,504,856,0
FUELHH,2022-06-27 16:00:00,15840,0,230,5046,5632,266,312,0,192,0,248,0,504,872,0
FUELHH,2022-06-27 16:30:00,16342,0,230,5052,5773,0,337,1,400,0,246,0,504,908,0
FUELHH,2022-06-27 17:00:00,15873,0,230,5048,6101,234,351,1,483,0,246,0,504,859,0
FUELHH,2022-06-27 17:30:00,16257,0,228,5047,5369,622,368,1,593,0,246,0,504,843,0
FUELHH,2022-06-27 18:00:00,16312,0,2,5053,4976,576,395,1,768,0,246,0,504,813,0
FUELHH,2022-06-27 18:30:00,16264,0,0,5049,4529,984,395,2,915,0,246,0,504,673,0
FUELHH,2022-06-27 19:00:00,16535,0,0,5050,4287,938,395,1,859,0,248,0,504,785,0
FUELHH,2022-06-27 19:30:00,16087,0,0,5046,4749,820,391,2,955,0,246,0,504,734,0
FUELHH,2022-06-27 20:00:00,16018,0,0,5046,4819,1064,377,2,917,0,246,100,504,717,0
FUELHH,2022-06-27 20:30:00,16227,0,0,5050,4700,660,369,2,554,0,246,100,504,871,0
FUELHH,2022-06-27 21:00:00,16723,0,0,5053,4768,230,376,2,511,0,246,0,504,903,0
FUELHH,2022-06-27 21:30:00,16246,0,0,5053,5123,0,416,1,481,0,246,0,504,825,0
FUELHH,2022-06-27 22:00:00,16204,0,0,5050,5545,84,378,1,351,0,244,0,504,907,0
FUELHH,2022-06-27 22:30:00,15349,0,0,5048,5821,0,377,1,171,0,246,0,504,869,0
FUELHH,2022-06-27 23:00:00,14375,0,0,5047,6024,0,346,1,126,0,246,0,504,802,0
FUELHH,2022-06-27 23:30:00,12800,0,0,5050,6139,0,347,0,131,0,246,0,504,879,0
FUELHH,2022-06-28 00:00:00,12640,0,0,5047,6347,0,312,1,131,0,246,0,504,904,0
FUELHH,2022-06-28 00:30:00,12133,0,0,5047,6507,0,270,1,127,0,246,0,504,827,0
FUELHH,2022-06-28 01:00:00,11811,0,0,5046,6343,0,242,1,137,0,246,0,504,852,0
FUELHH,2022-06-28 01:30:00,11610,0,0,5048,6293,0,204,1,116,0,244,0,504,888,0
FUELHH,2022-06-28 02:00:00,11433,0,0,5049,6318,0,164,1,88,0,244,0,504,888,0
FUELHH,2022-06-28 02:30:00,11122,0,0,5048,6672,0,162,1,84,0,244,0,504,890,0
FUELHH,2022-06-28 03:00:00,10855,0,0,5050,6986,0,161,1,85,0,244,0,504,889,0
FUELHH,2022-06-28 03:30:00,10544,0,0,5052,7012,0,161,1,85,0,246,0,504,867,0
FUELHH,2022-06-28 04:00:00,10364,0,0,5055,7210,0,145,0,81,0,248,0,504,863,0
FUELHH,2022-06-28 04:30:00,10245,0,0,5054,7119,0,145,1,76,0,246,0,504,794,0
FUELHH,2022-06-28 05:00:00,10527,0,0,5054,7268,0,172,2,73,0,246,0,406,778,0
FUELHH,2022-06-28 05:30:00,11192,0,0,5056,7292,0,174,2,76,0,246,0,350,863,0
FUELHH,2022-06-28 06:00:00,11793,0,0,5057,7261,0,223,2,143,0,246,0,370,862,0
FUELHH,2022-06-28 06:30:00,12835,0,0,5056,7315,0,245,1,410,0,246,0,298,856,0
FUELHH,2022-06-28 07:00:00,13425,0,0,5059,7253,0,382,1,456,0,246,0,406,856,0
FUELHH,2022-06-28 07:30:00,14031,0,0,5059,7261,0,366,1,428,0,242,0,292,858,0
FUELHH,2022-06-28 08:00:00,14156,0,0,5059,7433,0,322,0,407,0,160,0,160,858,0
FUELHH,2022-06-28 08:30:00,13850,0,0,5060,7553,150,318,0,298,0,182,0,20,828,0
FUELHH,2022-06-28 09:00:00,13830,0,0,5057,7763,134,244,1,183,0,180,132,0,860,0
FUELHH,2022-06-28 09:30:00,13641,0,0,5059,8162,124,242,1,98,0,150,142,0,847,0
FUELHH,2022-06-28 10:00:00,13782,0,0,5058,8704,0,217,1,90,0,210,0,0,724,0
FUELHH,2022-06-28 10:30:00,13816,0,0,5056,9011,0,210,1,85,0,184,0,0,603,0
FUELHH,2022-06-28 11:00:00,13844,0,0,5057,9039,0,221,1,85,0,196,0,0,603,0
FUELHH,2022-06-28 11:30:00,13876,0,0,5058,8967,0,222,1,128,0,222,0,0,683,0
FUELHH,2022-06-28 12:00:00,13956,0,0,5055,9141,0,184,1,150,0,222,0,0,763,0
FUELHH,2022-06-28 12:30:00,14024,0,0,5056,9021,0,159,1,192,0,144,0,0,652,0
FUELHH,2022-06-28 13:00:00,13159,0,0,5059,9400,0,142,1,186,0,240,130,0,540,0
FUELHH,2022-06-28 13:30:00,12462,0,0,5057,9644,0,139,1,138,0,248,150,0,524,0
FUELHH,2022-06-28 14:00:00,11908,0,0,5055,10050,0,138,1,140,0,246,264,58,529,0
FUELHH,2022-06-28 14:30:00,11727,0,0,5056,10792,0,153,1,132,0,246,268,60,555,0
FUELHH,2022-06-28 15:00:00,11692,0,0,5054,11060,0,170,1,87,0,248,120,210,551,0
FUELHH,2022-06-28 15:30:00,12014,0,0,5053,11204,0,172,1,89,0,248,120,238,563,0
FUELHH,2022-06-28 16:00:00,12641,0,0,5056,11016,0,231,0,115,0,248,124,220,548,0
FUELHH,2022-06-28 16:30:00,13259,0,0,5055,11008,0,234,1,113,0,232,124,354,714,0
FUELHH,2022-06-28 17:00:00,13413,0,0,5051,10759,0,305,1,169,0,112,0,244,880,0
FUELHH,2022-06-28 17:30:00,13469,0,0,5054,10460,118,342,1,600,0,170,0,106,883,0
FUELHH,2022-06-28 18:00:00,13531,0,0,5053,10342,170,341,1,751,0,56,0,2,886,0
FUELHH,2022-06-28 18:30:00,13633,0,0,5055,10538,154,315,1,768,0,0,0,0,887,0
FUELHH,2022-06-28 19:00:00,13840,0,0,5055,10436,6,323,0,773,0,0,0,0,887,0
FUELHH,2022-06-28 19:30:00,13931,0,0,5057,10271,0,308,0,785,0,0,0,0,886,0
FUELHH,2022-06-28 20:00:00,13974,0,0,5054,10195,98,261,0,812,0,0,0,0,885,0
FUELHH,2022-06-28 20:30:00,13991,0,0,5057,10238,18,262,0,722,0,0,0,0,886,0
FUELHH,2022-06-28 21:00:00,14319,0,0,5054,10266,0,261,0,606,0,0,0,0,884,0
FUELHH,2022-06-28 21:30:00,14323,0,0,5058,9971,0,262,0,571,0,0,0,0,887,0
FUELHH,2022-06-28 22:00:00,13837,0,0,5057,10005,0,248,0,449,0,0,0,0,885,0
FUELHH,2022-06-28 22:30:00,13277,0,0,5052,9798,0,245,1,131,0,0,0,0,884,0
FUELHH,2022-06-28 23:00:00,12728,0,0,5052,9711,0,230,1,102,0,0,0,0,883,0
FUELHH,2022-06-28 23:30:00,11924,0,0,5050,9539,0,200,0,84,0,0,0,0,899,0
FUELHH,2022-06-29 00:00:00,11786,0,0,5048,9429,0,165,1,79,0,0,0,0,907,0
FUELHH,2022-06-29 00:30:00,11667,0,0,5050,9354,0,165,1,81,0,0,0,0,908,0
FUELHH,2022-06-29 01:00:00,11455,0,0,5052,9274,0,149,0,80,0,18,0,0,926,0
FUELHH,2022-06-29 01:30:00,11246,0,0,5051,8960,0,149,0,82,0,110,0,0,929,0
FUELHH,2022-06-29 02:00:00,10844,0,0,5052,8498,0,156,1,87,0,238,0,40,944,0
FUELHH,2022-06-29 02:30:00,10972,0,0,5050,8117,0,156,0,88,0,246,0,2,869,0
FUELHH,2022-06-29 03:00:00,11531,0,0,5051,7186,0,123,1,93,0,246,0,14,940,0
FUELHH,2022-06-29 03:30:00,11902,0,0,5049,6753,0,121,1,113,0,246,0,6,947,0
FUELHH,2022-06-29 04:00:00,12253,0,0,5052,6805,0,121,1,107,0,246,0,72,948,0
FUELHH,2022-06-29 04:30:00,12377,0,0,5051,6582,0,121,0,104,0,248,0,58,961,0
FUELHH,2022-06-29 05:00:00,12006,0,0,5060,6613,0,120,1,104,0,248,0,20,1029,0
FUELHH,2022-06-29 05:30:00,12303,0,8,5057,6508,0,127,1,106,0,186,0,174,1079,0
FUELHH,2022-06-29 06:00:00,13019,0,30,5059,6234,0,163,1,105,0,242,0,312,1270,0
FUELHH,2022-06-29 06:30:00,14323,0,177,5058,5955,92,179,1,110,0,178,0,316,1458,0
FUELHH,2022-06-29 07:00:00,14445,0,450,5061,5827,0,316,1,171,0,100,0,370,1563,0
FUELHH,2022-06-29 07:30:00,14856,0,679,5060,5450,282,343,1,646,0,86,0,242,1582,0
FUELHH,2022-06-29 08:00:00,15053,0,653,5061,5120,736,358,1,767,0,14,0,118,1582,0
